client_id,sample_path,label_name,label_id
94,data/train/9/16736.png,9,9
94,data/train/6/35566.png,6,6
94,data/train/4/6525.png,4,4
94,data/train/5/45993.png,5,5
94,data/train/9/43825.png,9,9
94,data/train/8/47647.png,8,8
94,data/train/5/49566.png,5,5
94,data/train/8/32715.png,8,8
94,data/train/4/12218.png,4,4
94,data/train/1/27577.png,1,1
94,data/train/5/3389.png,5,5
94,data/train/6/31578.png,6,6
94,data/train/9/34634.png,9,9
94,data/train/5/9281.png,5,5
94,data/train/6/46952.png,6,6
94,data/train/9/8160.png,9,9
94,data/train/8/107.png,8,8
94,data/train/5/11981.png,5,5
94,data/train/5/29714.png,5,5
94,data/train/8/25055.png,8,8
94,data/train/7/29734.png,7,7
94,data/train/1/14130.png,1,1
94,data/train/9/32147.png,9,9
94,data/train/5/39161.png,5,5
94,data/train/5/37747.png,5,5
94,data/train/9/47413.png,9,9
94,data/train/4/37193.png,4,4
94,data/train/8/44417.png,8,8
94,data/train/7/917.png,7,7
94,data/train/9/48922.png,9,9
94,data/train/3/19413.png,3,3
94,data/train/3/41748.png,3,3
94,data/train/6/19642.png,6,6
94,data/train/1/35828.png,1,1
94,data/train/0/3363.png,0,0
94,data/train/4/20375.png,4,4
94,data/train/2/22540.png,2,2
94,data/train/3/23146.png,3,3
94,data/train/6/43354.png,6,6
94,data/train/4/14657.png,4,4
94,data/train/3/28701.png,3,3
94,data/train/6/11720.png,6,6
94,data/train/2/26501.png,2,2
94,data/train/6/12492.png,6,6
94,data/train/4/1985.png,4,4
94,data/train/3/3729.png,3,3
94,data/train/6/45827.png,6,6
94,data/train/9/18167.png,9,9
94,data/train/8/20757.png,8,8
94,data/train/9/33897.png,9,9
94,data/train/2/16733.png,2,2
94,data/train/2/26266.png,2,2
94,data/train/2/14836.png,2,2
94,data/train/2/16617.png,2,2
94,data/train/5/32913.png,5,5
94,data/train/4/6023.png,4,4
94,data/train/3/11459.png,3,3
94,data/train/9/3080.png,9,9
94,data/train/1/15892.png,1,1
94,data/train/5/40993.png,5,5
94,data/train/7/517.png,7,7
94,data/train/3/48369.png,3,3
94,data/train/2/8265.png,2,2
94,data/train/1/5817.png,1,1
94,data/train/8/46200.png,8,8
94,data/train/5/4573.png,5,5
94,data/train/2/8844.png,2,2
94,data/train/1/11180.png,1,1
94,data/train/9/41997.png,9,9
94,data/train/8/5808.png,8,8
94,data/train/2/9791.png,2,2
94,data/train/0/40543.png,0,0
94,data/train/8/29952.png,8,8
94,data/train/0/27640.png,0,0
94,data/train/9/10093.png,9,9
94,data/train/2/19365.png,2,2
94,data/train/0/20612.png,0,0
94,data/train/9/38018.png,9,9
94,data/train/4/18208.png,4,4
94,data/train/7/40854.png,7,7
94,data/train/8/22889.png,8,8
94,data/train/6/8432.png,6,6
94,data/train/0/5083.png,0,0
94,data/train/7/24294.png,7,7
94,data/train/9/19267.png,9,9
94,data/train/0/49131.png,0,0
94,data/train/1/20952.png,1,1
94,data/train/4/5052.png,4,4
94,data/train/0/28186.png,0,0
94,data/train/7/49324.png,7,7
94,data/train/7/19327.png,7,7
94,data/train/1/12895.png,1,1
94,data/train/1/32439.png,1,1
94,data/train/7/32149.png,7,7
94,data/train/7/23910.png,7,7
94,data/train/4/17915.png,4,4
94,data/train/0/37789.png,0,0
94,data/train/5/654.png,5,5
94,data/train/5/24891.png,5,5
94,data/train/6/34766.png,6,6
94,data/train/9/25052.png,9,9
94,data/train/7/21303.png,7,7
94,data/train/5/39117.png,5,5
94,data/train/4/11574.png,4,4
94,data/train/3/718.png,3,3
94,data/train/7/31094.png,7,7
94,data/train/8/45018.png,8,8
94,data/train/3/12242.png,3,3
94,data/train/5/43214.png,5,5
94,data/train/2/20227.png,2,2
94,data/train/9/7764.png,9,9
94,data/train/8/21452.png,8,8
94,data/train/8/23439.png,8,8
94,data/train/3/5494.png,3,3
94,data/train/2/23015.png,2,2
94,data/train/2/23496.png,2,2
94,data/train/9/33487.png,9,9
94,data/train/0/11023.png,0,0
94,data/train/4/623.png,4,4
94,data/train/0/49652.png,0,0
94,data/train/7/493.png,7,7
94,data/train/0/29245.png,0,0
94,data/train/2/31744.png,2,2
94,data/train/3/44264.png,3,3
94,data/train/1/12774.png,1,1
94,data/train/8/13116.png,8,8
94,data/train/2/5006.png,2,2
94,data/train/5/40383.png,5,5
94,data/train/3/41783.png,3,3
94,data/train/1/47536.png,1,1
94,data/train/9/13746.png,9,9
94,data/train/7/36190.png,7,7
94,data/train/6/26152.png,6,6
94,data/train/4/16434.png,4,4
94,data/train/5/22435.png,5,5
94,data/train/2/31487.png,2,2
94,data/train/5/40872.png,5,5
94,data/train/6/36264.png,6,6
94,data/train/3/993.png,3,3
94,data/train/1/27201.png,1,1
94,data/train/2/13319.png,2,2
94,data/train/9/35184.png,9,9
94,data/train/0/18387.png,0,0
94,data/train/3/31699.png,3,3
94,data/train/6/33406.png,6,6
94,data/train/0/16966.png,0,0
94,data/train/3/12175.png,3,3
94,data/train/5/17774.png,5,5
94,data/train/4/29266.png,4,4
94,data/train/5/9285.png,5,5
94,data/train/0/44127.png,0,0
94,data/train/4/47258.png,4,4
94,data/train/2/35489.png,2,2
94,data/train/1/37328.png,1,1
94,data/train/8/10355.png,8,8
95,data/train/0/38053.png,0,0
95,data/train/8/5876.png,8,8
95,data/train/8/19220.png,8,8
95,data/train/3/24491.png,3,3
95,data/train/9/37444.png,9,9
95,data/train/0/24584.png,0,0
95,data/train/1/30880.png,1,1
95,data/train/6/46093.png,6,6
95,data/train/3/38247.png,3,3
95,data/train/7/11301.png,7,7
95,data/train/8/40940.png,8,8
95,data/train/5/7365.png,5,5
95,data/train/4/3419.png,4,4
95,data/train/1/42308.png,1,1
95,data/train/5/39818.png,5,5
95,data/train/1/9401.png,1,1
95,data/train/9/13004.png,9,9
95,data/train/9/44810.png,9,9
95,data/train/6/36193.png,6,6
95,data/train/4/45294.png,4,4
95,data/train/6/5354.png,6,6
95,data/train/9/46775.png,9,9
95,data/train/8/15746.png,8,8
95,data/train/7/45088.png,7,7
95,data/train/4/39357.png,4,4
95,data/train/9/19843.png,9,9
95,data/train/6/36080.png,6,6
95,data/train/4/22750.png,4,4
95,data/train/1/31986.png,1,1
95,data/train/6/2993.png,6,6
95,data/train/2/36676.png,2,2
95,data/train/5/2148.png,5,5
95,data/train/3/11618.png,3,3
95,data/train/4/47860.png,4,4
95,data/train/9/636.png,9,9
95,data/train/2/6231.png,2,2
95,data/train/9/47575.png,9,9
95,data/train/6/43934.png,6,6
95,data/train/3/36088.png,3,3
95,data/train/4/25403.png,4,4
95,data/train/8/45538.png,8,8
95,data/train/8/8169.png,8,8
95,data/train/6/37345.png,6,6
95,data/train/8/22785.png,8,8
95,data/train/2/13649.png,2,2
95,data/train/7/34708.png,7,7
95,data/train/9/37139.png,9,9
95,data/train/5/48901.png,5,5
95,data/train/9/41285.png,9,9
95,data/train/4/9011.png,4,4
95,data/train/7/33660.png,7,7
95,data/train/8/17875.png,8,8
95,data/train/3/42493.png,3,3
95,data/train/6/38923.png,6,6
95,data/train/2/46608.png,2,2
95,data/train/0/42845.png,0,0
95,data/train/2/31334.png,2,2
95,data/train/8/44055.png,8,8
95,data/train/1/5984.png,1,1
95,data/train/3/27247.png,3,3
95,data/train/9/6588.png,9,9
95,data/train/0/47727.png,0,0
95,data/train/1/27131.png,1,1
95,data/train/0/31675.png,0,0
95,data/train/3/23885.png,3,3
95,data/train/2/7210.png,2,2
95,data/train/1/36087.png,1,1
95,data/train/7/13742.png,7,7
95,data/train/7/41527.png,7,7
95,data/train/8/26247.png,8,8
95,data/train/5/2748.png,5,5
95,data/train/9/49361.png,9,9
95,data/train/2/30230.png,2,2
95,data/train/8/23596.png,8,8
95,data/train/4/5180.png,4,4
95,data/train/4/49353.png,4,4
95,data/train/7/40267.png,7,7
95,data/train/8/22269.png,8,8
95,data/train/6/28189.png,6,6
95,data/train/8/13575.png,8,8
95,data/train/6/31258.png,6,6
95,data/train/4/9662.png,4,4
95,data/train/2/42133.png,2,2
95,data/train/6/31934.png,6,6
95,data/train/8/41315.png,8,8
95,data/train/3/39660.png,3,3
95,data/train/1/44855.png,1,1
95,data/train/5/7927.png,5,5
95,data/train/7/32005.png,7,7
95,data/train/5/20769.png,5,5
95,data/train/0/2719.png,0,0
95,data/train/0/43379.png,0,0
95,data/train/2/32468.png,2,2
95,data/train/0/27325.png,0,0
95,data/train/5/6089.png,5,5
95,data/train/5/46058.png,5,5
95,data/train/4/1805.png,4,4
95,data/train/2/15561.png,2,2
95,data/train/2/31402.png,2,2
95,data/train/7/4038.png,7,7
95,data/train/7/13483.png,7,7
95,data/train/5/15990.png,5,5
95,data/train/6/48855.png,6,6
95,data/train/5/6531.png,5,5
95,data/train/0/7613.png,0,0
95,data/train/9/49250.png,9,9
95,data/train/6/29437.png,6,6
95,data/train/8/41367.png,8,8
95,data/train/9/39895.png,9,9
95,data/train/1/15307.png,1,1
95,data/train/2/39684.png,2,2
95,data/train/3/19388.png,3,3
95,data/train/4/32635.png,4,4
95,data/train/6/47498.png,6,6
95,data/train/6/10030.png,6,6
95,data/train/5/11166.png,5,5
95,data/train/6/48659.png,6,6
95,data/train/2/16920.png,2,2
95,data/train/1/37921.png,1,1
95,data/train/6/45099.png,6,6
95,data/train/7/26271.png,7,7
95,data/train/4/48081.png,4,4
95,data/train/9/9435.png,9,9
96,data/train/2/39309.png,2,2
96,data/train/5/49475.png,5,5
96,data/train/3/24074.png,3,3
96,data/train/7/45028.png,7,7
96,data/train/2/30041.png,2,2
96,data/train/8/26221.png,8,8
96,data/train/2/22169.png,2,2
96,data/train/5/38696.png,5,5
96,data/train/4/36518.png,4,4
96,data/train/5/16934.png,5,5
96,data/train/8/19911.png,8,8
96,data/train/9/5969.png,9,9
96,data/train/2/40909.png,2,2
96,data/train/0/26489.png,0,0
96,data/train/7/26315.png,7,7
96,data/train/7/21785.png,7,7
96,data/train/8/3882.png,8,8
96,data/train/6/17725.png,6,6
96,data/train/6/37891.png,6,6
96,data/train/9/12384.png,9,9
96,data/train/2/31036.png,2,2
96,data/train/8/2213.png,8,8
96,data/train/0/8624.png,0,0
96,data/train/9/44522.png,9,9
96,data/train/0/16236.png,0,0
96,data/train/9/8062.png,9,9
96,data/train/1/44644.png,1,1
96,data/train/8/46637.png,8,8
96,data/train/5/3172.png,5,5
96,data/train/2/33082.png,2,2
96,data/train/6/19985.png,6,6
96,data/train/7/37431.png,7,7
96,data/train/4/45936.png,4,4
96,data/train/6/22710.png,6,6
96,data/train/4/18877.png,4,4
96,data/train/1/4770.png,1,1
96,data/train/0/20832.png,0,0
96,data/train/7/15003.png,7,7
96,data/train/4/40229.png,4,4
96,data/train/5/29833.png,5,5
96,data/train/1/28762.png,1,1
96,data/train/7/21226.png,7,7
96,data/train/0/9125.png,0,0
96,data/train/5/35907.png,5,5
96,data/train/0/8148.png,0,0
96,data/train/5/852.png,5,5
96,data/train/8/8338.png,8,8
96,data/train/1/49046.png,1,1
96,data/train/7/48383.png,7,7
96,data/train/4/5755.png,4,4
96,data/train/0/28213.png,0,0
96,data/train/3/36213.png,3,3
96,data/train/7/14578.png,7,7
96,data/train/1/47565.png,1,1
96,data/train/1/8245.png,1,1
96,data/train/0/13669.png,0,0
96,data/train/6/40437.png,6,6
96,data/train/2/650.png,2,2
96,data/train/1/43062.png,1,1
96,data/train/5/37396.png,5,5
96,data/train/2/9151.png,2,2
96,data/train/8/48176.png,8,8
96,data/train/4/27314.png,4,4
96,data/train/5/4003.png,5,5
96,data/train/9/3128.png,9,9
96,data/train/6/34034.png,6,6
96,data/train/9/7787.png,9,9
96,data/train/9/32065.png,9,9
96,data/train/2/29127.png,2,2
96,data/train/3/17700.png,3,3
96,data/train/5/516.png,5,5
96,data/train/3/18.png,3,3
96,data/train/5/32094.png,5,5
96,data/train/3/8607.png,3,3
96,data/train/9/45288.png,9,9
96,data/train/1/11825.png,1,1
96,data/train/0/32662.png,0,0
96,data/train/4/15675.png,4,4
96,data/train/0/14653.png,0,0
96,data/train/4/49244.png,4,4
96,data/train/5/27836.png,5,5
96,data/train/2/49818.png,2,2
96,data/train/4/30414.png,4,4
96,data/train/2/34467.png,2,2
96,data/train/4/23394.png,4,4
96,data/train/4/25402.png,4,4
97,data/train/1/26790.png,1,1
97,data/train/9/38380.png,9,9
97,data/train/1/8120.png,1,1
97,data/train/6/1742.png,6,6
97,data/train/5/11827.png,5,5
97,data/train/9/41392.png,9,9
97,data/train/0/5155.png,0,0
97,data/train/8/6729.png,8,8
97,data/train/7/40898.png,7,7
97,data/train/0/38223.png,0,0
97,data/train/1/41711.png,1,1
97,data/train/5/2523.png,5,5
97,data/train/3/25640.png,3,3
97,data/train/0/37266.png,0,0
97,data/train/6/5490.png,6,6
97,data/train/1/22931.png,1,1
97,data/train/9/37158.png,9,9
97,data/train/8/2816.png,8,8
97,data/train/9/30650.png,9,9
97,data/train/3/23169.png,3,3
97,data/train/0/10676.png,0,0
97,data/train/6/2956.png,6,6
97,data/train/1/20352.png,1,1
97,data/train/8/32619.png,8,8
97,data/train/6/41831.png,6,6
97,data/train/7/6190.png,7,7
97,data/train/5/21710.png,5,5
97,data/train/9/4408.png,9,9
97,data/train/0/33559.png,0,0
97,data/train/8/31629.png,8,8
97,data/train/3/32298.png,3,3
97,data/train/9/30195.png,9,9
97,data/train/7/1717.png,7,7
97,data/train/4/45123.png,4,4
97,data/train/2/46217.png,2,2
97,data/train/7/48042.png,7,7
97,data/train/5/7436.png,5,5
97,data/train/1/42736.png,1,1
97,data/train/6/45687.png,6,6
97,data/train/5/6779.png,5,5
97,data/train/2/26264.png,2,2
97,data/train/8/23541.png,8,8
97,data/train/5/44228.png,5,5
97,data/train/5/42077.png,5,5
97,data/train/6/49362.png,6,6
97,data/train/7/20236.png,7,7
97,data/train/5/13247.png,5,5
97,data/train/7/46997.png,7,7
97,data/train/5/3573.png,5,5
97,data/train/4/31867.png,4,4
97,data/train/8/29965.png,8,8
97,data/train/0/2614.png,0,0
97,data/train/3/47919.png,3,3
97,data/train/0/25749.png,0,0
97,data/train/9/40313.png,9,9
97,data/train/1/2470.png,1,1
97,data/train/8/18624.png,8,8
97,data/train/5/40270.png,5,5
97,data/train/3/39421.png,3,3
97,data/train/7/37497.png,7,7
97,data/train/6/12851.png,6,6
97,data/train/5/9461.png,5,5
97,data/train/7/7559.png,7,7
97,data/train/9/4630.png,9,9
97,data/train/4/36993.png,4,4
97,data/train/2/42099.png,2,2
97,data/train/7/32701.png,7,7
97,data/train/5/48716.png,5,5
97,data/train/3/38943.png,3,3
97,data/train/6/20946.png,6,6
97,data/train/3/48064.png,3,3
97,data/train/2/29043.png,2,2
97,data/train/5/12914.png,5,5
97,data/train/7/25344.png,7,7
97,data/train/1/10896.png,1,1
97,data/train/8/2286.png,8,8
97,data/train/3/21175.png,3,3
97,data/train/8/7013.png,8,8
97,data/train/7/7192.png,7,7
97,data/train/3/39610.png,3,3
97,data/train/9/11174.png,9,9
97,data/train/0/29290.png,0,0
97,data/train/7/5270.png,7,7
97,data/train/8/46505.png,8,8
97,data/train/1/17220.png,1,1
97,data/train/5/46566.png,5,5
97,data/train/5/49883.png,5,5
97,data/train/3/28332.png,3,3
97,data/train/5/9236.png,5,5
97,data/train/9/13970.png,9,9
97,data/train/0/2288.png,0,0
97,data/train/6/3977.png,6,6
97,data/train/2/46631.png,2,2
97,data/train/7/8647.png,7,7
97,data/train/4/23870.png,4,4
97,data/train/6/30799.png,6,6
97,data/train/6/23882.png,6,6
97,data/train/5/38100.png,5,5
97,data/train/3/47831.png,3,3
97,data/train/0/24368.png,0,0
97,data/train/1/13723.png,1,1
97,data/train/0/25763.png,0,0
97,data/train/9/595.png,9,9
97,data/train/5/33155.png,5,5
97,data/train/2/4519.png,2,2
97,data/train/9/44756.png,9,9
97,data/train/1/3735.png,1,1
97,data/train/8/15728.png,8,8
97,data/train/9/9894.png,9,9
97,data/train/2/29708.png,2,2
97,data/train/9/30128.png,9,9
97,data/train/9/29575.png,9,9
97,data/train/7/24730.png,7,7
97,data/train/1/6780.png,1,1
97,data/train/5/9868.png,5,5
97,data/train/5/30733.png,5,5
97,data/train/5/33307.png,5,5
97,data/train/6/11904.png,6,6
97,data/train/7/32633.png,7,7
97,data/train/0/32379.png,0,0
97,data/train/2/6468.png,2,2
97,data/train/6/35951.png,6,6
97,data/train/5/21549.png,5,5
97,data/train/4/6422.png,4,4
97,data/train/5/25013.png,5,5
97,data/train/4/7207.png,4,4
97,data/train/0/13087.png,0,0
97,data/train/0/24095.png,0,0
97,data/train/8/41289.png,8,8
97,data/train/1/17862.png,1,1
97,data/train/4/2235.png,4,4
97,data/train/8/6826.png,8,8
97,data/train/2/1853.png,2,2
97,data/train/9/35658.png,9,9
97,data/train/3/27433.png,3,3
97,data/train/6/4145.png,6,6
97,data/train/5/2501.png,5,5
97,data/train/6/24425.png,6,6
97,data/train/0/31287.png,0,0
98,data/train/2/7636.png,2,2
98,data/train/8/7535.png,8,8
98,data/train/9/23551.png,9,9
98,data/train/4/1641.png,4,4
98,data/train/5/34375.png,5,5
98,data/train/8/9700.png,8,8
98,data/train/0/32574.png,0,0
98,data/train/1/37827.png,1,1
98,data/train/3/19222.png,3,3
98,data/train/0/44865.png,0,0
98,data/train/4/32369.png,4,4
98,data/train/2/38992.png,2,2
98,data/train/3/39101.png,3,3
98,data/train/6/33245.png,6,6
98,data/train/4/46815.png,4,4
98,data/train/2/27896.png,2,2
98,data/train/1/9267.png,1,1
98,data/train/1/22420.png,1,1
98,data/train/0/34945.png,0,0
98,data/train/2/15908.png,2,2
98,data/train/5/26828.png,5,5
98,data/train/8/6976.png,8,8
98,data/train/4/36534.png,4,4
98,data/train/6/23916.png,6,6
98,data/train/9/829.png,9,9
98,data/train/1/20115.png,1,1
98,data/train/4/3355.png,4,4
98,data/train/8/35417.png,8,8
98,data/train/2/24196.png,2,2
98,data/train/2/38097.png,2,2
98,data/train/4/1911.png,4,4
98,data/train/0/34124.png,0,0
98,data/train/0/5522.png,0,0
98,data/train/4/44943.png,4,4
98,data/train/0/36196.png,0,0
98,data/train/1/4445.png,1,1
98,data/train/2/28344.png,2,2
98,data/train/5/30483.png,5,5
98,data/train/6/36646.png,6,6
98,data/train/3/47463.png,3,3
98,data/train/0/24259.png,0,0
98,data/train/7/49263.png,7,7
98,data/train/8/41731.png,8,8
98,data/train/9/37865.png,9,9
98,data/train/7/25069.png,7,7
98,data/train/5/33958.png,5,5
98,data/train/0/41525.png,0,0
98,data/train/3/21348.png,3,3
98,data/train/9/38821.png,9,9
98,data/train/3/49826.png,3,3
98,data/train/1/26027.png,1,1
98,data/train/5/31121.png,5,5
98,data/train/1/38572.png,1,1
98,data/train/2/39383.png,2,2
98,data/train/6/37228.png,6,6
98,data/train/3/39429.png,3,3
98,data/train/6/47465.png,6,6
98,data/train/9/5638.png,9,9
98,data/train/6/4981.png,6,6
98,data/train/0/11555.png,0,0
98,data/train/8/10088.png,8,8
98,data/train/9/32946.png,9,9
98,data/train/0/21534.png,0,0
98,data/train/2/40404.png,2,2
98,data/train/3/29465.png,3,3
98,data/train/5/32958.png,5,5
98,data/train/1/41280.png,1,1
98,data/train/6/23518.png,6,6
98,data/train/6/23098.png,6,6
98,data/train/3/17338.png,3,3
98,data/train/6/932.png,6,6
98,data/train/4/8369.png,4,4
98,data/train/4/3718.png,4,4
98,data/train/0/24352.png,0,0
98,data/train/2/45429.png,2,2
98,data/train/8/18146.png,8,8
98,data/train/6/32959.png,6,6
98,data/train/8/28783.png,8,8
98,data/train/6/35665.png,6,6
98,data/train/3/41354.png,3,3
98,data/train/9/44405.png,9,9
98,data/train/4/39163.png,4,4
98,data/train/0/4477.png,0,0
98,data/train/9/10310.png,9,9
98,data/train/1/45676.png,1,1
98,data/train/6/36817.png,6,6
98,data/train/0/41147.png,0,0
98,data/train/9/47896.png,9,9
98,data/train/6/11192.png,6,6
99,data/train/0/18107.png,0,0
99,data/train/8/443.png,8,8
99,data/train/7/16997.png,7,7
99,data/train/4/16245.png,4,4
99,data/train/2/4605.png,2,2
99,data/train/7/21382.png,7,7
99,data/train/3/16361.png,3,3
99,data/train/6/35137.png,6,6
99,data/train/8/42684.png,8,8
99,data/train/5/23972.png,5,5
99,data/train/9/18762.png,9,9
99,data/train/2/7841.png,2,2
99,data/train/3/25684.png,3,3
99,data/train/0/14129.png,0,0
99,data/train/8/11592.png,8,8
99,data/train/1/11428.png,1,1
99,data/train/6/13497.png,6,6
99,data/train/4/47489.png,4,4
99,data/train/8/18082.png,8,8
99,data/train/0/8191.png,0,0
99,data/train/7/40120.png,7,7
99,data/train/1/12337.png,1,1
99,data/train/2/5577.png,2,2
99,data/train/3/30688.png,3,3
99,data/train/1/17540.png,1,1
99,data/train/3/1724.png,3,3
99,data/train/2/47253.png,2,2
99,data/train/1/7301.png,1,1
99,data/train/0/35549.png,0,0
99,data/train/0/7664.png,0,0
99,data/train/3/48763.png,3,3
99,data/train/4/5845.png,4,4
99,data/train/8/889.png,8,8
99,data/train/6/2180.png,6,6
99,data/train/4/20408.png,4,4
99,data/train/1/25873.png,1,1
99,data/train/7/16377.png,7,7
99,data/train/4/15255.png,4,4
99,data/train/3/46266.png,3,3
99,data/train/5/19694.png,5,5
99,data/train/6/11071.png,6,6
99,data/train/7/7622.png,7,7
99,data/train/2/13736.png,2,2
99,data/train/5/10745.png,5,5
99,data/train/2/24430.png,2,2
99,data/train/8/31681.png,8,8
99,data/train/0/1401.png,0,0
99,data/train/9/2552.png,9,9
99,data/train/0/41125.png,0,0
99,data/train/8/37799.png,8,8
99,data/train/2/26288.png,2,2
99,data/train/5/49928.png,5,5
99,data/train/4/16482.png,4,4
99,data/train/2/45194.png,2,2
99,data/train/4/8861.png,4,4
99,data/train/6/4310.png,6,6
99,data/train/0/11733.png,0,0
99,data/train/5/21978.png,5,5
99,data/train/6/40947.png,6,6
99,data/train/1/41016.png,1,1
99,data/train/1/29121.png,1,1
99,data/train/0/26377.png,0,0
99,data/train/6/28172.png,6,6
99,data/train/0/28834.png,0,0
99,data/train/9/9788.png,9,9
99,data/train/9/2215.png,9,9
99,data/train/4/19775.png,4,4
99,data/train/6/12442.png,6,6
99,data/train/1/25927.png,1,1
99,data/train/4/12335.png,4,4
99,data/train/9/43138.png,9,9
99,data/train/3/1056.png,3,3
99,data/train/3/2628.png,3,3
99,data/train/4/22784.png,4,4
99,data/train/3/24872.png,3,3
99,data/train/7/16601.png,7,7
99,data/train/6/33605.png,6,6
99,data/train/3/19450.png,3,3
99,data/train/6/43889.png,6,6
99,data/train/6/40569.png,6,6
99,data/train/4/21773.png,4,4
99,data/train/6/16354.png,6,6
99,data/train/7/32415.png,7,7
99,data/train/3/41726.png,3,3
99,data/train/1/8433.png,1,1
99,data/train/4/37019.png,4,4
99,data/train/5/35548.png,5,5
99,data/train/2/24497.png,2,2
100,data/train/8/18997.png,8,8
100,data/train/5/29492.png,5,5
100,data/train/6/4938.png,6,6
100,data/train/5/46701.png,5,5
100,data/train/8/5954.png,8,8
100,data/train/5/18177.png,5,5
100,data/train/4/33676.png,4,4
100,data/train/1/12775.png,1,1
100,data/train/9/40971.png,9,9
100,data/train/2/4657.png,2,2
100,data/train/3/18897.png,3,3
100,data/train/6/39149.png,6,6
100,data/train/7/33661.png,7,7
100,data/train/4/49200.png,4,4
100,data/train/7/6760.png,7,7
100,data/train/2/12670.png,2,2
100,data/train/5/13289.png,5,5
100,data/train/7/17024.png,7,7
100,data/train/4/28171.png,4,4
100,data/train/0/29820.png,0,0
100,data/train/2/42228.png,2,2
100,data/train/5/49432.png,5,5
100,data/train/8/33642.png,8,8
100,data/train/2/46180.png,2,2
100,data/train/7/17325.png,7,7
100,data/train/5/27946.png,5,5
100,data/train/0/38042.png,0,0
100,data/train/2/21712.png,2,2
100,data/train/4/38116.png,4,4
100,data/train/0/40762.png,0,0
100,data/train/5/43536.png,5,5
100,data/train/5/31783.png,5,5
100,data/train/5/37796.png,5,5
100,data/train/0/21864.png,0,0
100,data/train/7/37638.png,7,7
100,data/train/4/28101.png,4,4
100,data/train/8/45399.png,8,8
100,data/train/7/5543.png,7,7
100,data/train/5/5306.png,5,5
100,data/train/4/25978.png,4,4
100,data/train/8/20750.png,8,8
100,data/train/2/1445.png,2,2
100,data/train/9/16344.png,9,9
100,data/train/5/22738.png,5,5
100,data/train/2/13880.png,2,2
100,data/train/0/5865.png,0,0
100,data/train/8/35587.png,8,8
100,data/train/0/4296.png,0,0
100,data/train/5/34189.png,5,5
100,data/train/1/28911.png,1,1
100,data/train/0/30830.png,0,0
100,data/train/9/2665.png,9,9
100,data/train/9/34668.png,9,9
100,data/train/5/38508.png,5,5
100,data/train/2/39551.png,2,2
100,data/train/4/13665.png,4,4
100,data/train/7/25837.png,7,7
100,data/train/1/41845.png,1,1
100,data/train/7/34274.png,7,7
100,data/train/9/20249.png,9,9
100,data/train/2/18883.png,2,2
100,data/train/2/8322.png,2,2
100,data/train/0/25582.png,0,0
100,data/train/4/43495.png,4,4
100,data/train/3/7214.png,3,3
100,data/train/6/9789.png,6,6
100,data/train/2/28928.png,2,2
100,data/train/3/4351.png,3,3
100,data/train/2/541.png,2,2
100,data/train/8/18992.png,8,8
100,data/train/0/36039.png,0,0
100,data/train/7/43131.png,7,7
100,data/train/2/40085.png,2,2
100,data/train/6/46337.png,6,6
100,data/train/3/34205.png,3,3
100,data/train/2/37944.png,2,2
100,data/train/7/34254.png,7,7
100,data/train/9/38407.png,9,9
100,data/train/3/37058.png,3,3
100,data/train/8/42503.png,8,8
100,data/train/9/35626.png,9,9
100,data/train/6/26086.png,6,6
100,data/train/5/10598.png,5,5
100,data/train/9/10376.png,9,9
100,data/train/2/776.png,2,2
100,data/train/7/42965.png,7,7
100,data/train/7/38416.png,7,7
100,data/train/4/47065.png,4,4
100,data/train/6/27835.png,6,6
100,data/train/6/23957.png,6,6
100,data/train/1/15519.png,1,1
100,data/train/8/32975.png,8,8
100,data/train/5/24284.png,5,5
100,data/train/9/33432.png,9,9
100,data/train/7/23890.png,7,7
100,data/train/0/5094.png,0,0
100,data/train/1/24617.png,1,1
100,data/train/5/32836.png,5,5
100,data/train/9/19535.png,9,9
100,data/train/6/23209.png,6,6
100,data/train/0/12731.png,0,0
100,data/train/5/28662.png,5,5
100,data/train/2/7577.png,2,2
100,data/train/0/23668.png,0,0
100,data/train/8/13809.png,8,8
100,data/train/4/32524.png,4,4
100,data/train/5/6623.png,5,5
100,data/train/7/21389.png,7,7
100,data/train/8/787.png,8,8
100,data/train/2/32333.png,2,2
100,data/train/9/20828.png,9,9
100,data/train/6/29215.png,6,6
100,data/train/3/22468.png,3,3
100,data/train/4/48088.png,4,4
100,data/train/4/38282.png,4,4
100,data/train/9/46402.png,9,9
100,data/train/5/5961.png,5,5
100,data/train/8/27656.png,8,8
100,data/train/9/16379.png,9,9
100,data/train/2/8033.png,2,2
100,data/train/2/4526.png,2,2
100,data/train/3/12883.png,3,3
100,data/train/6/32700.png,6,6
100,data/train/2/12022.png,2,2
100,data/train/4/11983.png,4,4
100,data/train/9/15369.png,9,9
100,data/train/3/47068.png,3,3
100,data/train/4/26119.png,4,4
100,data/train/5/18853.png,5,5
100,data/train/9/16455.png,9,9
100,data/train/9/20225.png,9,9
100,data/train/5/23370.png,5,5
100,data/train/0/4240.png,0,0
100,data/train/0/43364.png,0,0
100,data/train/8/12458.png,8,8
100,data/train/4/23310.png,4,4
100,data/train/0/37359.png,0,0
100,data/train/7/47515.png,7,7
100,data/train/3/11026.png,3,3
100,data/train/1/16959.png,1,1
100,data/train/9/21802.png,9,9
100,data/train/3/12954.png,3,3
100,data/train/0/43428.png,0,0
